businessZones,companyFullName,companyId,companyShortName,companySize,createTime,district,education,financeStage,industryField,positionName,salary
,上海一起作业信息科技有限公司,36031,一起教育科技,2000人以上,2019-09-20 10:05:33,高新区,本科,D轮及以上,"移动互联网,教育",开发测试实习-base成都（技术平台）,4k-6k
,优软互联（北京）科技有限公司,305821,优软互联,15-50人,2019-09-09 13:54:23,武侯区,本科,天使轮,"企业服务,金融",交易所运维,6k-12k
,成都卡莱博尔信息技术股份有限公司,23268,卡莱博尔,50-150人,2019-09-05 09:47:27,高新区,本科,C轮,"企业服务,数据服务",算法工程师,9k-17k
['华阳'],成都厚立信息技术有限公司,174026,厚立信息,50-150人,2019-09-20 18:22:11,高新区,硕士,天使轮,"医疗丨健康,数据服务",数据科学家,18k-24k
,新电信息科技（成都）有限公司,69471,NCS,500-2000人,2019-09-20 09:06:16,高新区,本科,不需要融资,企业服务,IT Support Intern,2k-3k
,重庆瓦岗瓦舍酒店企业管理有限公司,107669,行李旅宿,150-500人,2019-09-16 11:24:33,武侯区,本科,A轮,旅游,用户平台运营负责人,6k-12k
"['牛王庙', '三圣']",成都翼动无疆科技有限公司,355516,翼动无疆,50-150人,2019-09-12 15:09:49,锦江区,大专,未融资,移动互联网,web前端工程师,5k-8k
,中电健康云科技有限公司,357265,中电健康云,50-150人,2019-09-17 15:49:03,高新区,本科,不需要融资,"医疗丨健康,信息安全",资深实施运维工程师,18k-36k
,成都无外谱数科技有限公司,324635,CDA数据分析(成都)研究院,15-50人,2019-09-16 05:43:59,高新区,本科,不需要融资,"教育,数据服务",培训讲师,20k-40k
,成都乐珂科技有限公司,308374,成都乐珂科技有限公司,少于15人,2019-09-10 14:42:04,高新区,本科,天使轮,企业服务,解决方案工程师,8k-16k
['小天竺'],四川万特达科技有限责任公司,759464,万特达,50-150人,2019-09-19 14:51:38,武侯区,不限,未融资,"硬件,数据服务",运维工程师,15k-25k
,因为科技无锡股份有限公司,342991,因为科技,50-150人,2019-09-18 15:46:14,高新区,硕士,未融资,"移动互联网,数据服务",图像算法,24k-40k
,四川特力飞科技有限公司,82782533,特力飞,50-150人,2019-09-04 17:15:00,高新区,大专,未融资,"数据服务,软件开发",中级前端开发,9k-13k
['柳城'],成都新西软科技有限公司,31714,新西软,15-50人,2019-09-02 18:11:56,温江区,本科,天使轮,"电商,消费生活",Java,10k-15k
,北京富能通科技有限公司,306540,富能通,50-150人,2019-08-30 15:57:47,高新区,本科,未融资,"企业服务,数据服务",后端C++开发工程师,12k-20k
,成都拓尔思信息技术有限公司,317188,成都拓尔思,150-500人,2019-09-18 14:18:37,高新区,硕士,上市公司,"信息安全,数据服务",人工智能NLP实习生,6k-8k
,成都市股先生金融科技有限公司,132973,股先生金融科技有限公司,500-2000人,2019-09-15 16:34:42,高新区,大专,不需要融资,"移动互联网,金融",运维工程师,5k-10k
,四川省电科互联网加产业技术研究院有限公司,311508,电子科大互联网加产业研究院,15-50人,2019-09-18 10:46:03,高新区,本科,不需要融资,"移动互联网,消费生活",中级爬虫工程师,8k-12k
,北京瀚思安信科技有限公司成都分公司,126203,HanSight成都研发中心,150-500人,2019-09-06 10:31:07,高新区,本科,C轮,"企业服务,数据服务",安全攻防研究员,18k-36k
['中和'],成都双倍游戏科技有限公司,173519,双倍游戏,50-150人,2019-09-21 23:35:14,高新区,本科,不需要融资,"移动互联网,游戏",初级服务器程序,5k-8k
,成都睿沿科技有限公司,353807,睿沿科技,50-150人,2019-08-27 11:02:11,高新区,硕士,不需要融资,企业服务,视觉算法研究员,20k-40k
,成都拓尔思信息技术有限公司,317188,成都拓尔思,150-500人,2019-09-18 14:18:36,高新区,硕士,上市公司,"信息安全,数据服务",人工智能-图像识别实习生,6k-12k
,马上消费金融股份有限公司,136443,马上金融,2000人以上,2019-09-17 19:54:07,高新区,本科,不需要融资,"金融,移动互联网",语音识别算法工程师（2020届校招-成都）,8k-16k
"['双楠', '高升桥']",深圳罗与克拉松科技有限公司,553234,罗与克拉松,500-2000人,2019-08-29 13:05:42,武侯区,本科,不需要融资,"移动互联网,社交",数据分析专家,30k-55k
,竞技世界（成都）网络技术有限公司,191328,竞技世界,500-2000人,2019-09-09 13:52:36,金牛区,本科,未融资,游戏,AI算法工程师,20k-30k
['犀浦'],上海易宝软件有限公司南京分公司,24066,上海易宝,150-500人,2019-09-21 19:16:54,郫县,本科,未融资,移动互联网,自动化测试,12k-17k
,成都众智鼎辉科技有限公司,305185,众智鼎辉,15-50人,2019-09-12 11:24:20,武侯区,本科,未融资,"移动互联网,硬件",运维负责人,20k-40k
,乐立杯投资管理（四川）有限公司,432008,乐立杯,15-50人,2019-09-19 09:41:08,高新区,不限,未融资,电商,网页开发设计师,6k-10k
,北京数集科技有限公司,280787,灵集科技,50-150人,2019-08-30 16:13:02,武侯区,本科,A轮,"数据服务,广告营销",nlp算法专家,15k-25k
,成都浮游科技有限公司,447340,浮游智旅,15-50人,2019-09-17 18:25:06,高新区,本科,不需要融资,"移动互联网,旅游",测试工程师,5k-7k
,纽昂司软件技术（北京）有限公司,40015,Nuance,2000人以上,2019-09-04 16:23:51,高新区,本科,上市公司,"移动互联网,数据服务",Data Engineer Intern,3k-4k
,四川准达信息技术股份有限公司,390642,四川准达,2000人以上,2019-08-30 09:20:49,高新区,本科,不需要融资,"移动互联网,数据服务",云计算运维交付工程师,9k-18k
,博世（上海）安保系统有限公司成都高新分公司,426226,博世安保,150-500人,2019-09-17 10:06:06,高新区,本科,不需要融资,企业服务,数据分析实习生,1k-2k
,成都芯澄科技有限公司,274787,芯澄科技,15-50人,2019-09-03 11:12:58,高新区,大专,天使轮,"移动互联网,信息安全",软件测试工程师（高级）,7k-12k
,成都有明堂互动科技有限公司,73563,有明堂互动,50-150人,2019-09-16 10:37:39,双流县,大专,天使轮,"移动互联网,游戏",运维工程师,4k-6k
,四川吉星海软件技术有限公司,303301,吉星海软件,15-50人,2019-08-26 14:52:25,高新区,本科,未融资,"移动互联网,电商",图像识别工程师,10k-15k
,中电健康云科技有限公司,357265,中电健康云,50-150人,2019-09-17 15:49:11,武侯区,本科,不需要融资,"医疗丨健康,信息安全",数据分析实习生,3k-5k
,成都乐檬互动科技股份有限公司,319055,乐檬股份,50-150人,2019-09-20 10:58:09,高新区,本科,不需要融资,"移动互联网,教育",测试实习生,2k-4k
,成都悦动力网络科技有限责任公司,100260,悦动力科技,15-50人,2019-09-20 09:01:00,高新区,大专,不需要融资,移动互联网,测试工程师,4k-6k
,成都阳明致知科技有限公司,738667,阳明致知,15-50人,2019-09-18 11:39:50,高新区,本科,未融资,人工智能,图像算法工程师,13k-26k
,成都国铁电气设备有限公司,171142,成都国铁电气设备有限公司,150-500人,2019-09-02 14:02:52,双流区,本科,未融资,其他,高级系统运维,7k-12k
,成都源代码教育咨询有限公司,43364,源代码,150-500人,2019-09-16 15:05:12,高新区,本科,不需要融资,教育,软件测试讲师,15k-20k
,成都明兴信息技术有限公司,32648,成都明兴信息技术有限公司,50-150人,2019-08-27 10:43:39,高新区,大专,A轮,"电商,企业服务",QA中级工程师,4k-8k
,深圳天源迪科信息技术股份有限公司成都分公司,301961,天源迪科,2000人以上,2019-09-19 17:24:29,武侯区,本科,上市公司,"移动互联网,企业服务",Web前端实习生（2020届）,2k-4k
,北京瀚思安信科技有限公司成都分公司,126203,HanSight成都研发中心,150-500人,2019-09-06 10:30:56,高新区,不限,C轮,"企业服务,数据服务",Java 大数据平台资深开发工程师,15k-30k
,纬创软件（北京）有限公司武汉分公司,39842,纬创软件,500-2000人,2019-09-16 09:51:19,高新区,本科,上市公司,"金融,数据服务",自动化测试工程师,8k-11k
,成都必盛科技有限公司,314270,必盛科技,50-150人,2019-09-02 22:01:41,高新区,本科,不需要融资,"数据服务,广告营销",大数据工程师,20k-30k
,成都飞鱼星科技股份有限公司,49282,飞鱼星,150-500人,2019-08-26 13:52:17,高新区,大专,上市公司,移动互联网,软件测试工程师,5k-10k
,成都雨诺信息技术有限公司,131720,成都雨诺,15-50人,2019-09-03 15:12:57,武侯区,本科,不需要融资,"移动互联网,数据服务",运维工程师,5k-10k
,成都云帆数联科技有限公司,119461,云帆数联,15-50人,2019-09-18 11:51:06,高新区,本科,未融资,"移动互联网,数据服务",数据分析师,5k-7k
"['桂溪', '桐梓林']",四川名人居门窗有限公司,132622,名人居,500-2000人,2019-09-05 10:46:18,武侯区,大专,未融资,消费生活,大数据分析师,10k-15k
,成都睿沿科技有限公司,353807,睿沿科技,50-150人,2019-08-27 11:02:11,高新区,硕士,不需要融资,企业服务,深度学习算法实习生,4k-8k
,西安润和软件信息技术有限公司,134640,西安润和软件,2000人以上,2019-09-09 13:57:22,高新区,本科,上市公司,"移动互联网,企业服务",自动化测试工程师,9k-13k
,深圳欧翼思特科技有限公司,367102,欧翼思特,15-50人,2019-09-16 19:07:50,武侯区,本科,不需要融资,"移动互联网,其他",Java Junior Engineer,5k-10k
['望江路'],成都基准方中建筑设计有限公司,381213,基准方中,2000人以上,2019-08-28 10:53:30,锦江区,本科,不需要融资,其他,软件测试工程师,7k-10k
,成都觅瑞科技有限公司,174885,成都觅瑞科技,15-50人,2019-08-28 18:22:01,高新区,本科,A轮,硬件,测试工程师,6k-12k
"['桂溪', '桐梓林', '火车南站']",成都亚讯星科实业有限公司,106739,成都亚讯,50-150人,2019-08-28 14:55:55,武侯区,大专,不需要融资,"企业服务,数据服务",中级运维工程师,5k-10k
,西安润和软件信息技术有限公司,134640,西安润和软件,2000人以上,2019-09-03 17:51:53,武侯区,大专,上市公司,"移动互联网,企业服务",数据测试工程师,8k-13k
,成都燃光科技有限公司,287974,燃光科技,150-500人,2019-09-19 09:37:07,武侯区,大专,不需要融资,"移动互联网,游戏",软件测试,5k-10k
,成都西加云杉科技有限公司,36913,西加云杉,150-500人,2019-09-16 09:03:55,高新区,本科,不需要融资,移动互联网,web自动化测试,6k-10k
,四川医帆信息科技有限公司,398599,四川医帆科技有限公司,15-50人,2019-09-18 09:30:03,高新区,大专,不需要融资,医疗丨健康,java后端,10k-15k
,纽昂司软件技术（北京）有限公司,40015,Nuance,2000人以上,2019-09-04 16:23:51,高新区,不限,上市公司,"移动互联网,数据服务",测试实习生,3k-4k
,四川旅鸽科技有限公司,200476,旅鸽,少于15人,2019-08-30 14:40:10,高新区,本科,不需要融资,"医疗丨健康,移动互联网",运维经理,8k-12k
,成都微群聊科技有限公司,570244,成都微群聊科技有限公司,50-150人,2019-09-03 16:14:49,高新区,大专,未融资,移动互联网,dba数据库,20k-35k
,成都必盛科技有限公司,314270,必盛科技,50-150人,2019-09-02 22:01:57,高新区,硕士,不需要融资,"数据服务,广告营销",深度学习算法,20k-30k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-03 13:37:30,高新区,本科,C轮,信息安全,中级服务器端（Python）研发工程师,6k-12k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 10:17:24,高新区,本科,C轮,信息安全,Python 实习生(J10306),4k-5k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:56,武侯区,本科,不需要融资,"移动互联网,金融",高级应用开发工程师（后端）G00098,15k-25k
['太升路'],易智瑞（中国）信息技术有限公司,33854,Esri 中国,150-500人,2019-09-20 16:13:38,青羊区,本科,未融资,"企业服务,数据服务",webgis开发工程师,10k-15k
,OPPO广东移动通信有限公司,6927,OPPO,2000人以上,2019-09-18 17:49:33,武侯区,本科,不需要融资,硬件,Web引擎开发工程师（成都）,15k-30k
,OPPO广东移动通信有限公司,6927,OPPO,2000人以上,2019-09-18 17:49:34,武侯区,本科,不需要融资,硬件,配置开发工程师（CME-成都）,15k-30k
['石羊'],四川无声信息技术有限公司,40916,无声,150-500人,2019-09-20 16:48:24,高新区,不限,不需要融资,信息安全,Linux研发工程师,12k-15k
,成都娄外科技有限公司,281404,西瓜创客,500-2000人,2019-09-18 09:05:37,高新区,不限,B轮,教育,后端开发工程师,10k-20k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,高新区,本科,不需要融资,"移动互联网,金融",运维开发工程师G00094,15k-25k
,浙江企朋网络技术股份有限公司,210,企朋,150-500人,2019-09-20 14:30:55,高新区,不限,不需要融资,"移动互联网,电商",前端开发工程师 (MJ000627),12k-20k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 11:18:21,高新区,不限,C轮,信息安全,C/C++开发工程师(J10056),15k-28k
['石羊'],四川无声信息技术有限公司,40916,无声,150-500人,2019-09-20 16:48:25,高新区,本科,不需要融资,信息安全,PHP,7k-10k
['石羊'],四川无声信息技术有限公司,40916,无声,150-500人,2019-09-20 16:48:26,高新区,本科,不需要融资,信息安全,java开发工程师,8k-15k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:34:55,高新区,本科,C轮,文娱丨内容,算法工程师,20k-40k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 10:17:24,高新区,不限,C轮,信息安全,技术经理(J10403),20k-30k
,成都娄外科技有限公司,281404,西瓜创客,500-2000人,2019-09-18 09:05:37,高新区,不限,B轮,教育,运维开发工程师,15k-30k
,中建电子商务有限责任公司,122086,中建电商,150-500人,2019-09-20 13:03:55,高新区,本科,不需要融资,"移动互联网,电商",Java开发工程师,15k-25k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,武侯区,不限,不需要融资,"移动互联网,金融",Java工程师G00090,15k-25k
,腾讯科技（深圳）有限公司,451,腾讯,2000人以上,2019-09-10 17:13:55,高新区,本科,上市公司,社交,php高级开发工程师,20k-40k
"['四川大学', '科华北路', '磨子桥']",北京奇艺世纪科技有限公司,1686,爱奇艺,2000人以上,2019-09-20 09:18:23,武侯区,本科,上市公司,文娱丨内容,Feed流推荐算法工程师,20k-40k
,腾讯科技（深圳）有限公司,451,腾讯,2000人以上,2019-09-04 16:51:00,高新区,本科,上市公司,社交,高级游戏测试开发工程师,15k-30k
,北京奇艺世纪科技有限公司,1686,爱奇艺,2000人以上,2019-09-21 23:50:13,武侯区,硕士,上市公司,文娱丨内容,图像/视频算法资深工程师/研究员,20k-35k
,成都佳明航电科技有限公司,125483,GARMIN佳明,2000人以上,2019-09-20 16:00:59,高新区,不限,上市公司,"移动互联网,通讯电子",软件测试助理工程师（C#优先）,4k-6k
"['四川大学', '科华北路', '磨子桥']",北京奇艺世纪科技有限公司,1686,爱奇艺,2000人以上,2019-09-20 09:18:22,武侯区,本科,上市公司,文娱丨内容,个性化推荐算法,20k-40k
,北京奇艺世纪科技有限公司,1686,爱奇艺,2000人以上,2019-09-20 16:37:49,武侯区,不限,上市公司,文娱丨内容,游戏算法工程师,12k-20k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:56,高新区,本科,不需要融资,"移动互联网,金融",数据治理工程师G00119,12k-15k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:55,高新区,硕士,不需要融资,"移动互联网,金融",风险模型工程师G00133,15k-20k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:40:52,高新区,本科,C轮,文娱丨内容,前端开发leader,30k-60k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:40:52,高新区,本科,C轮,文娱丨内容,后端开发leader,30k-60k
,OPPO广东移动通信有限公司,6927,OPPO,2000人以上,2019-09-21 16:38:44,高新区,大专,不需要融资,硬件,运维工程师助理（成都）,6k-10k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:55,高新区,本科,不需要融资,"移动互联网,金融",高级安全工程师G00132,18k-28k
,钛马信息网络技术有限公司,38932,钛马车联网,150-500人,2019-09-20 10:48:10,高新区,本科,B轮,"移动互联网,数据服务",openstack工程师,10k-20k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,高新区,本科,不需要融资,"移动互联网,金融",大数据运维工程师G00072,15k-25k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,高新区,硕士,不需要融资,"移动互联网,金融",NLP 算法工程师G00116,20k-30k
,瑞数信息技术（上海）有限公司,57260,瑞数信息,150-500人,2019-09-19 10:05:11,高新区,本科,C轮,信息安全,安全测试工程师,10k-20k
,四川长虹电器股份有限公司,95229,四川长虹电器股份有限公司,2000人以上,2019-09-20 13:15:15,高新区,本科,上市公司,硬件,"""信息安全 工程师（安全开发）""",10k-15k
,钛马信息网络技术有限公司,38932,钛马车联网,150-500人,2019-09-20 10:48:10,高新区,本科,B轮,"移动互联网,数据服务",运维架构师,16k-25k
,成都路行通信息技术有限公司,54687,路行通,500-2000人,2019-09-20 10:00:41,高新区,本科,不需要融资,"移动互联网,消费生活",深度学习算法工程师（时间序列预测方向）,20k-40k
"['公平', '涌泉']",成都延华西部健康医疗信息产业研究院有限公司,522562,延华医疗研究院,150-500人,2019-09-19 17:02:06,温江区,本科,上市公司,"移动互联网,医疗丨健康",高级大数据工程师,10k-20k
,成都蜗牛创想科技有限公司,176248,信息技术、软件开发、测试及应用,50-150人,2019-09-19 14:36:28,高新区,本科,不需要融资,"移动互联网,教育",测试讲师,12k-18k
,北京网思科平科技有限公司,64490,网思科平,50-150人,2019-09-20 16:39:38,高新区,大专,C轮,"信息安全,数据服务",安全分析师,8k-16k
,瑞数信息技术（上海）有限公司,57260,瑞数信息,150-500人,2019-09-19 10:05:11,高新区,本科,C轮,信息安全,安全工程师,10k-20k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-09-21 09:14:45,高新区,本科,C轮,"移动互联网,消费生活",测试工程师（自动化 ）,8k-15k
['猛追湾'],上海证大喜马拉雅网络科技有限公司,1373,喜马拉雅,500-2000人,2019-09-20 09:40:14,成华区,本科,D轮及以上,"移动互联网,文娱丨内容",测试工程师,6k-12k
"['公平', '涌泉']",成都延华西部健康医疗信息产业研究院有限公司,522562,延华医疗研究院,150-500人,2019-09-19 17:02:05,温江区,本科,上市公司,"移动互联网,医疗丨健康",初级ETL工程师,4k-7k
"['跳伞塔', '磨子桥', '四川大学']",北京奇艺世纪科技有限公司,1686,爱奇艺,2000人以上,2019-09-21 23:50:01,武侯区,本科,上市公司,文娱丨内容,算法专家（NLP/音频等方向）-成都研发中心,30k-50k
,成都路行通信息技术有限公司,54687,路行通,500-2000人,2019-09-20 10:00:12,高新区,本科,不需要融资,"移动互联网,消费生活",运维工程师（大数据方向）,15k-25k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,锦江区,本科,不需要融资,"移动互联网,金融",风险政策经理G00109,15k-25k
,成都网信天成科技有限公司,147419,网信天成,15-50人,2019-09-19 09:22:19,高新区,本科,不需要融资,"移动互联网,电商",云计算架构师,20k-28k
,成都路行通信息技术有限公司,54687,路行通,500-2000人,2019-09-20 10:00:42,高新区,本科,不需要融资,"移动互联网,消费生活",数据分析师（碰撞场景探索与建模方向）,14k-20k
"['机投桥', '金花桥']",四川弘和通讯有限公司,16815,四川弘和集团,150-500人,2019-09-20 17:57:50,武侯区,本科,未融资,移动互联网,计算机视觉算法工程师,18k-22k
,四川惠商信息科技有限公司,319523,惠商科技,2000人以上,2019-09-20 10:36:50,武侯区,本科,不需要融资,金融,风控模型总监,15k-30k
"['公平', '涌泉']",成都延华西部健康医疗信息产业研究院有限公司,522562,延华医疗研究院,150-500人,2019-09-19 17:02:06,温江区,本科,上市公司,"移动互联网,医疗丨健康",自然语言处理,15k-25k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:57,锦江区,本科,不需要融资,"移动互联网,金融",高级风险政策经理G00027,18k-35k
"['机投桥', '金花桥']",四川弘和通讯有限公司,16815,四川弘和集团,150-500人,2019-09-20 17:57:49,武侯区,硕士,未融资,移动互联网,客服算法/NLP算法工程师,20k-35k
,四川惠商信息科技有限公司,319523,惠商科技,2000人以上,2019-09-20 10:36:50,高新区,本科,不需要融资,金融,资产分析师（大数据中心）,10k-15k
,成都娄外科技有限公司,281404,西瓜创客,500-2000人,2019-09-18 09:05:37,高新区,本科,B轮,教育,数据分析工程师,15k-25k
,成都路行通信息技术有限公司,54687,路行通,500-2000人,2019-09-20 10:00:40,高新区,本科,不需要融资,"移动互联网,消费生活",深度学习算法工程师（空间轨迹挖掘方向）,20k-40k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-09-11 12:41:07,高新区,本科,C轮,"移动互联网,消费生活",高级测试工程师,18k-25k
['猛追湾'],上海证大喜马拉雅网络科技有限公司,1373,喜马拉雅,500-2000人,2019-09-20 09:40:13,成华区,本科,D轮及以上,"移动互联网,文娱丨内容",运维工程师,10k-20k
,成都数之联科技有限公司,58647,成都数之联科技有限公司,150-500人,2019-09-16 16:42:44,高新区,本科,B轮,"移动互联网,数据服务",大数据架构师,20k-30k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:34:58,高新区,本科,C轮,文娱丨内容,算法leader,30k-60k
['肖家河'],成都市肆零肆网络科技有限公司,199953,成都肆零肆,50-150人,2019-09-20 17:53:12,武侯区,本科,未融资,"信息安全,数据服务",大数据运维,8k-16k
,成都二次元动漫有限公司,147086,二次元动漫,150-500人,2019-09-20 10:21:23,高新区,本科,不需要融资,"移动互联网,文娱丨内容",cto首席技术官,28k-35k
"['机投桥', '金花桥']",四川弘和通讯有限公司,16815,四川弘和集团,150-500人,2019-09-20 17:57:50,武侯区,本科,未融资,移动互联网,软件测试工程师,6k-9k
,四川惠商信息科技有限公司,319523,惠商科技,2000人以上,2019-09-20 10:08:30,高新区,本科,不需要融资,金融,软件测试工程师（中高级）,7k-10k
,成都尼毕鲁科技股份有限公司,6868,tap4fun,500-2000人,2019-09-11 14:55:06,高新区,本科,不需要融资,游戏,游戏服务器开发,15k-30k
,成都蜗牛创想科技有限公司,176248,信息技术、软件开发、测试及应用,50-150人,2019-09-19 14:36:28,高新区,本科,不需要融资,"移动互联网,教育",信息安全高级讲师,20k-30k
,腾讯科技（深圳）有限公司,451,腾讯,2000人以上,2019-09-04 16:50:59,高新区,本科,上市公司,社交,游戏测试工程师,15k-25k
,成都尼毕鲁科技股份有限公司,6868,tap4fun,500-2000人,2019-09-11 14:55:05,高新区,本科,不需要融资,游戏,游戏服务器开发实习生,6k-8k
,四川惠商信息科技有限公司,319523,惠商科技,2000人以上,2019-09-20 10:08:31,高新区,本科,不需要融资,金融,数据运营分析师,10k-15k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:48:31,高新区,本科,C轮,文娱丨内容,数据分析师,25k-50k
,成都大农科技有限公司,427326,大农科技,50-150人,2019-09-16 09:44:32,高新区,本科,未融资,移动互联网,嵌入式软件工程师,20k-40k
,瑞数信息技术（上海）有限公司,57260,瑞数信息,150-500人,2019-09-19 10:05:12,高新区,本科,C轮,信息安全,安全研究员（逆向/移动安全）,10k-20k
"['创业路', '神仙树', '紫荆']",成都四方伟业软件股份有限公司,47102,四方伟业,500-2000人,2019-09-19 09:18:21,武侯区,大专,不需要融资,移动互联网,SQLServer DBA,15k-20k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-09-04 17:58:22,高新区,本科,C轮,"移动互联网,消费生活",配置管理工程师&amp;DevOps工程师(J13110),15k-25k
['猛追湾'],上海证大喜马拉雅网络科技有限公司,1373,喜马拉雅,500-2000人,2019-09-20 09:40:12,成华区,本科,D轮及以上,"移动互联网,文娱丨内容",网络运维主管（硬件工程师）,6k-12k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 10:17:24,高新区,本科,C轮,信息安全,测试工程师(J10361),8k-12k
,广州多益网络股份有限公司,589,多益网络,500-2000人,2019-09-19 10:02:29,高新区,不限,不需要融资,"移动互联网,游戏",游戏测试工程师,5k-6k
,成都娄外科技有限公司,281404,西瓜创客,500-2000人,2019-09-18 09:05:37,高新区,不限,B轮,教育,DBA,15k-25k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:38,高新区,本科,B轮,"医疗丨健康,数据服务",机器学习工程师,10k-20k
"['机投桥', '金花桥']",四川弘和通讯有限公司,16815,四川弘和集团,150-500人,2019-09-20 17:57:49,武侯区,本科,未融资,移动互联网,数据部经理,8k-15k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 10:17:25,高新区,不限,C轮,信息安全,架构师(J10376),15k-25k
,成都娄外科技有限公司,281404,西瓜创客,500-2000人,2019-09-18 09:05:36,高新区,不限,B轮,教育,商业分析师/经营分析师,15k-30k
['肖家河'],成都市肆零肆网络科技有限公司,199953,成都肆零肆,50-150人,2019-09-20 17:53:12,武侯区,不限,未融资,"信息安全,数据服务",大数据处理,6k-10k
,成都极米科技股份有限公司,25709,极米科技,500-2000人,2019-09-14 14:38:09,高新区,本科,D轮及以上,"电商,硬件",应用测试工程师,8k-12k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-08-30 09:44:15,高新区,本科,C轮,"移动互联网,消费生活",配置管理工程师/DevOps工程师,10k-20k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-09-04 17:58:22,高新区,本科,C轮,"移动互联网,消费生活",高级运维经理(J11770),25k-40k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:37,高新区,硕士,B轮,"医疗丨健康,数据服务",研究员-遗传疾病,15k-25k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:37,高新区,本科,B轮,"医疗丨健康,数据服务",遗传研究员助理,3k-5k
,成都新希望金融科技有限公司,388913,希望金科,150-500人,2019-09-19 16:42:55,高新区,本科,不需要融资,"移动互联网,金融",信贷策略分析师G00096,12k-18k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-08-30 09:44:15,高新区,本科,C轮,"移动互联网,消费生活",测试工程师(接口),10k-15k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-09-04 17:58:22,高新区,本科,C轮,"移动互联网,消费生活",高级运维工程师(J11474),18k-28k
,时时同云科技（成都）有限责任公司,242106,时时同云科技（成都）有限责任公司,2000人以上,2019-08-30 09:44:15,高新区,本科,C轮,"移动互联网,消费生活",运维构架师,20k-30k
,成都市映潮科技股份有限公司,22485,映潮科技,50-150人,2019-09-18 17:11:59,高新区,本科,未融资,数据服务,初级数据分析师（技术方向）,5k-7k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:38,高新区,本科,B轮,"医疗丨健康,数据服务",测试工程师,9k-14k
,杭州初灵信息技术股份有限公司,150192,初灵信息,500-2000人,2019-09-04 15:10:04,高新区,本科,上市公司,"移动互联网,数据服务",大数据运维工程师,10k-15k
,杭州初灵信息技术股份有限公司,150192,初灵信息,500-2000人,2019-09-04 15:10:03,高新区,本科,上市公司,"移动互联网,数据服务",高级测试工程师,10k-15k
,杭州初灵信息技术股份有限公司,150192,初灵信息,500-2000人,2019-09-04 15:10:03,高新区,本科,上市公司,"移动互联网,数据服务",初级测试工程师,5k-7k
,杭州初灵信息技术股份有限公司,150192,初灵信息,500-2000人,2019-09-04 15:10:03,高新区,本科,上市公司,"移动互联网,数据服务",大数据测试工程师,8k-15k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:37,高新区,不限,B轮,"医疗丨健康,数据服务",药物反应研究员,10k-16k
,四川新网银行股份有限公司,166084,新网银行,150-500人,2019-08-28 17:26:19,高新区,硕士,不需要融资,金融,风险建模分析师,15k-30k
